Trace1,
Freq,,Amp,,
          1500000000,Hz,              -47.00, dBm,
          1500333333,Hz,              -46.92, dBm,
          1500666666,Hz,              -46.92, dBm,
          1500999999,Hz,              -47.05, dBm,
          1501333332,Hz,              -46.94, dBm,
          1501666665,Hz,              -46.63, dBm,
          1501999998,Hz,              -46.65, dBm,
          1502333331,Hz,              -46.30, dBm,
          1502666664,Hz,              -46.27, dBm,
          1502999997,Hz,              -45.97, dBm,
          1503333330,Hz,              -45.80, dBm,
          1503666663,Hz,              -45.62, dBm,
          1503999996,Hz,              -45.11, dBm,
          1504333329,Hz,              -45.20, dBm,
          1504666662,Hz,              -45.05, dBm,
          1504999995,Hz,              -45.31, dBm,
          1505333328,Hz,              -45.18, dBm,
          1505666661,Hz,              -45.02, dBm,
          1505999994,Hz,              -44.80, dBm,
          1506333327,Hz,              -44.63, dBm,
          1506666660,Hz,              -44.41, dBm,
          1506999993,Hz,              -44.29, dBm,
          1507333326,Hz,              -44.30, dBm,
          1507666659,Hz,              -44.64, dBm,
          1507999992,Hz,              -44.50, dBm,
          1508333325,Hz,              -44.76, dBm,
          1508666658,Hz,              -44.50, dBm,
          1508999991,Hz,              -44.34, dBm,
          1509333324,Hz,              -44.16, dBm,
          1509666657,Hz,              -44.51, dBm,
          1509999990,Hz,              -44.27, dBm,
          1510333323,Hz,              -44.03, dBm,
          1510666656,Hz,              -44.17, dBm,
          1510999989,Hz,              -44.31, dBm,
          1511333322,Hz,              -44.34, dBm,
          1511666655,Hz,              -44.43, dBm,
          1511999988,Hz,              -44.40, dBm,
          1512333321,Hz,              -44.73, dBm,
          1512666654,Hz,              -44.67, dBm,
          1512999987,Hz,              -44.56, dBm,
          1513333320,Hz,              -44.40, dBm,
          1513666653,Hz,              -44.40, dBm,
          1513999986,Hz,              -44.29, dBm,
          1514333319,Hz,              -44.36, dBm,
          1514666652,Hz,              -44.34, dBm,
          1514999985,Hz,              -44.40, dBm,
          1515333318,Hz,              -44.11, dBm,
          1515666651,Hz,              -43.94, dBm,
          1515999984,Hz,              -43.84, dBm,
          1516333317,Hz,              -43.83, dBm,
