Trace1,
Freq,,Amp,,
          1500000000,Hz,              -73.59, dBm,
          1500333333,Hz,              -70.28, dBm,
          1500666666,Hz,              -77.43, dBm,
          1500999999,Hz,              -75.08, dBm,
          1501333332,Hz,              -71.60, dBm,
          1501666665,Hz,              -71.67, dBm,
          1501999998,Hz,              -75.09, dBm,
          1502333331,Hz,              -77.19, dBm,
          1502666664,Hz,              -74.93, dBm,
          1502999997,Hz,              -73.40, dBm,
          1503333330,Hz,              -79.06, dBm,
          1503666663,Hz,              -81.24, dBm,
          1503999996,Hz,              -80.45, dBm,
          1504333329,Hz,              -72.54, dBm,
          1504666662,Hz,              -78.64, dBm,
          1504999995,Hz,              -71.50, dBm,
          1505333328,Hz,              -74.96, dBm,
          1505666661,Hz,              -76.66, dBm,
          1505999994,Hz,              -74.04, dBm,
          1506333327,Hz,              -73.54, dBm,
          1506666660,Hz,              -77.45, dBm,
          1506999993,Hz,              -75.02, dBm,
          1507333326,Hz,              -76.75, dBm,
          1507666659,Hz,              -86.46, dBm,
          1507999992,Hz,              -79.39, dBm,
          1508333325,Hz,              -76.85, dBm,
          1508666658,Hz,              -79.08, dBm,
          1508999991,Hz,              -71.44, dBm,
          1509333324,Hz,              -75.24, dBm,
          1509666657,Hz,              -76.25, dBm,
          1509999990,Hz,              -73.43, dBm,
          1510333323,Hz,              -73.96, dBm,
          1510666656,Hz,              -73.00, dBm,
          1510999989,Hz,              -73.69, dBm,
          1511333322,Hz,              -78.15, dBm,
          1511666655,Hz,              -76.58, dBm,
          1511999988,Hz,              -73.30, dBm,
          1512333321,Hz,              -77.87, dBm,
          1512666654,Hz,              -76.72, dBm,
          1512999987,Hz,              -75.53, dBm,
          1513333320,Hz,              -71.76, dBm,
          1513666653,Hz,              -76.71, dBm,
          1513999986,Hz,              -77.65, dBm,
          1514333319,Hz,              -77.68, dBm,
          1514666652,Hz,              -69.97, dBm,
          1514999985,Hz,              -74.61, dBm,
          1515333318,Hz,              -73.82, dBm,
          1515666651,Hz,              -74.42, dBm,
          1515999984,Hz,              -74.77, dBm,
          1516333317,Hz,              -73.18, dBm,
          1516666650,Hz,              -82.14, dBm,
          1516999983,Hz,              -71.28, dBm,
          1517333316,Hz,              -73.71, dBm,
          1517666649,Hz,              -80.64, dBm,
          1517999982,Hz,              -75.39, dBm,
          1518333315,Hz,              -71.49, dBm,
          1518666648,Hz,              -74.39, dBm,
          1518999981,Hz,              -74.34, dBm,
          1519333314,Hz,              -77.01, dBm,
          1519666647,Hz,              -73.05, dBm,
          1519999980,Hz,              -74.74, dBm,
          1520333313,Hz,              -77.79, dBm,
          1520666646,Hz,              -71.96, dBm,
          1520999979,Hz,              -76.62, dBm,
          1521333312,Hz,              -80.15, dBm,
          1521666645,Hz,              -73.36, dBm,
          1521999978,Hz,              -72.41, dBm,
          1522333311,Hz,              -77.55, dBm,
          1522666644,Hz,              -87.37, dBm,
          1522999977,Hz,              -74.52, dBm,
          1523333310,Hz,              -73.17, dBm,
          1523666643,Hz,              -71.93, dBm,
          1523999976,Hz,              -77.00, dBm,
          1524333309,Hz,              -72.51, dBm,
          1524666642,Hz,              -75.07, dBm,
          1524999975,Hz,              -77.71, dBm,
          1525333308,Hz,              -78.19, dBm,
          1525666641,Hz,              -82.97, dBm,
          1525999974,Hz,              -80.45, dBm,
          1526333307,Hz,              -70.63, dBm,
          1526666640,Hz,              -73.79, dBm,
          1526999973,Hz,              -72.47, dBm,
          1527333306,Hz,              -74.89, dBm,
          1527666639,Hz,              -73.52, dBm,
          1527999972,Hz,              -74.72, dBm,
          1528333305,Hz,              -73.39, dBm,
          1528666638,Hz,              -77.69, dBm,
          1528999971,Hz,              -74.56, dBm,
          1529333304,Hz,              -75.59, dBm,
          1529666637,Hz,              -74.93, dBm,
          1529999970,Hz,              -76.35, dBm,
          1530333303,Hz,              -79.40, dBm,
          1530666636,Hz,              -77.26, dBm,
          1530999969,Hz,              -75.01, dBm,
