Trace1,
Freq,,Amp,,
              100000,Hz,              -18.92, dBm,
             5433166,Hz,              -67.06, dBm,
            10766332,Hz,              -67.00, dBm,
            16099498,Hz,              -66.33, dBm,
            21432664,Hz,              -62.58, dBm,
            26765830,Hz,              -58.32, dBm,
            32098996,Hz,              -59.96, dBm,
            37432162,Hz,              -63.12, dBm,
            42765328,Hz,              -61.59, dBm,
            48098494,Hz,              -61.59, dBm,
            53431660,Hz,              -58.94, dBm,
            58764826,Hz,              -60.13, dBm,
            64097992,Hz,              -59.80, dBm,
            69431158,Hz,              -57.90, dBm,
            74764324,Hz,              -58.53, dBm,
            80097490,Hz,              -60.55, dBm,
            85430656,Hz,              -56.91, dBm,
            90763822,Hz,              -62.63, dBm,
            96096988,Hz,              -66.11, dBm,
           101430154,Hz,              -65.01, dBm,
           106763320,Hz,              -64.53, dBm,
           112096486,Hz,              -67.93, dBm,
           117429652,Hz,              -66.99, dBm,
           122762818,Hz,              -65.71, dBm,
           128095984,Hz,              -66.69, dBm,
           133429150,Hz,              -65.16, dBm,
           138762316,Hz,              -62.59, dBm,
           144095482,Hz,              -59.49, dBm,
           149428648,Hz,              -62.49, dBm,
           154761814,Hz,              -65.73, dBm,
           160094980,Hz,              -65.57, dBm,
           165428146,Hz,              -65.21, dBm,
           170761312,Hz,              -67.20, dBm,
           176094478,Hz,              -67.66, dBm,
           181427644,Hz,              -67.98, dBm,
           186760810,Hz,              -66.83, dBm,
           192093976,Hz,              -66.60, dBm,
           197427142,Hz,              -62.76, dBm,
           202760308,Hz,              -65.96, dBm,
           208093474,Hz,              -67.02, dBm,
           213426640,Hz,              -66.83, dBm,
           218759806,Hz,              -64.54, dBm,
           224092972,Hz,              -65.98, dBm,
           229426138,Hz,              -66.99, dBm,
           234759304,Hz,              -68.75, dBm,
           240092470,Hz,              -66.79, dBm,
           245425636,Hz,              -62.11, dBm,
           250758802,Hz,              -62.56, dBm,
           256091968,Hz,              -63.65, dBm,
           261425134,Hz,              -63.46, dBm,
           266758300,Hz,              -68.17, dBm,
           272091466,Hz,              -67.71, dBm,
           277424632,Hz,              -67.79, dBm,
           282757798,Hz,              -68.96, dBm,
           288090964,Hz,              -66.66, dBm,
           293424130,Hz,              -65.92, dBm,
           298757296,Hz,              -66.67, dBm,
           304090462,Hz,              -66.39, dBm,
           309423628,Hz,              -64.60, dBm,
           314756794,Hz,              -65.26, dBm,
           320089960,Hz,              -66.57, dBm,
           325423126,Hz,              -65.50, dBm,
           330756292,Hz,              -66.13, dBm,
           336089458,Hz,              -65.50, dBm,
           341422624,Hz,              -68.40, dBm,
           346755790,Hz,              -67.22, dBm,
           352088956,Hz,              -66.98, dBm,
           357422122,Hz,              -66.14, dBm,
           362755288,Hz,              -69.06, dBm,
           368088454,Hz,              -67.33, dBm,
           373421620,Hz,              -66.89, dBm,
           378754786,Hz,              -66.91, dBm,
           384087952,Hz,              -63.72, dBm,
           389421118,Hz,              -59.70, dBm,
           394754284,Hz,              -59.51, dBm,
           400087450,Hz,              -56.86, dBm,
           405420616,Hz,              -54.79, dBm,
           410753782,Hz,              -53.72, dBm,
           416086948,Hz,              -56.16, dBm,
           421420114,Hz,              -61.50, dBm,
           426753280,Hz,              -61.26, dBm,
           432086446,Hz,              -63.24, dBm,
           437419612,Hz,              -64.51, dBm,
           442752778,Hz,              -63.21, dBm,
           448085944,Hz,              -63.84, dBm,
           453419110,Hz,              -62.34, dBm,
           458752276,Hz,              -61.93, dBm,
           464085442,Hz,              -62.25, dBm,
           469418608,Hz,              -63.32, dBm,
           474751774,Hz,              -65.32, dBm,
           480084940,Hz,              -65.68, dBm,
           485418106,Hz,              -66.12, dBm,
           490751272,Hz,              -64.66, dBm,
           496084438,Hz,              -65.63, dBm,
           501417604,Hz,              -62.34, dBm,
           506750770,Hz,              -61.34, dBm,
           512083936,Hz,              -61.43, dBm,
