Trace1,
Freq,,Amp,,
          1500000000,Hz,              -34.22, dBm,
          1500333333,Hz,              -34.11, dBm,
          1500666666,Hz,              -34.11, dBm,
          1500999999,Hz,              -34.04, dBm,
          1501333332,Hz,              -33.97, dBm,
          1501666665,Hz,              -33.93, dBm,
          1501999998,Hz,              -33.97, dBm,
          1502333331,Hz,              -33.97, dBm,
          1502666664,Hz,              -33.91, dBm,
          1502999997,Hz,              -33.89, dBm,
          1503333330,Hz,              -33.77, dBm,
          1503666663,Hz,              -33.76, dBm,
          1503999996,Hz,              -33.86, dBm,
          1504333329,Hz,              -33.69, dBm,
          1504666662,Hz,              -33.71, dBm,
          1504999995,Hz,              -33.77, dBm,
          1505333328,Hz,              -33.77, dBm,
          1505666661,Hz,              -33.69, dBm,
          1505999994,Hz,              -33.70, dBm,
          1506333327,Hz,              -33.76, dBm,
          1506666660,Hz,              -33.58, dBm,
          1506999993,Hz,              -33.68, dBm,
          1507333326,Hz,              -33.62, dBm,
          1507666659,Hz,              -33.62, dBm,
          1507999992,Hz,              -33.63, dBm,
          1508333325,Hz,              -33.54, dBm,
          1508666658,Hz,              -33.53, dBm,
          1508999991,Hz,              -33.44, dBm,
          1509333324,Hz,              -33.49, dBm,
          1509666657,Hz,              -33.48, dBm,
          1509999990,Hz,              -33.47, dBm,
          1510333323,Hz,              -33.50, dBm,
          1510666656,Hz,              -33.52, dBm,
          1510999989,Hz,              -33.41, dBm,
          1511333322,Hz,              -33.46, dBm,
          1511666655,Hz,              -33.40, dBm,
          1511999988,Hz,              -33.35, dBm,
          1512333321,Hz,              -33.37, dBm,
          1512666654,Hz,              -33.36, dBm,
          1512999987,Hz,              -33.29, dBm,
          1513333320,Hz,              -33.27, dBm,
          1513666653,Hz,              -33.38, dBm,
          1513999986,Hz,              -33.22, dBm,
          1514333319,Hz,              -33.29, dBm,
          1514666652,Hz,              -33.29, dBm,
          1514999985,Hz,              -33.24, dBm,
          1515333318,Hz,              -33.18, dBm,
          1515666651,Hz,              -33.14, dBm,
          1515999984,Hz,              -33.17, dBm,
          1516333317,Hz,              -33.09, dBm,
          1516666650,Hz,              -33.08, dBm,
          1516999983,Hz,              -33.04, dBm,
          1517333316,Hz,              -32.99, dBm,
          1517666649,Hz,              -32.97, dBm,
          1517999982,Hz,              -32.95, dBm,
          1518333315,Hz,              -32.94, dBm,
          1518666648,Hz,              -32.89, dBm,
          1518999981,Hz,              -32.86, dBm,
          1519333314,Hz,              -32.78, dBm,
          1519666647,Hz,              -32.76, dBm,
          1519999980,Hz,              -32.62, dBm,
          1520333313,Hz,              -32.63, dBm,
          1520666646,Hz,              -32.55, dBm,
          1520999979,Hz,              -32.60, dBm,
          1521333312,Hz,              -32.56, dBm,
          1521666645,Hz,              -32.45, dBm,
          1521999978,Hz,              -32.49, dBm,
          1522333311,Hz,              -32.43, dBm,
          1522666644,Hz,              -32.38, dBm,
          1522999977,Hz,              -32.34, dBm,
          1523333310,Hz,              -32.34, dBm,
          1523666643,Hz,              -32.31, dBm,
          1523999976,Hz,              -32.32, dBm,
          1524333309,Hz,              -32.33, dBm,
          1524666642,Hz,              -32.29, dBm,
          1524999975,Hz,              -32.30, dBm,
          1525333308,Hz,              -32.39, dBm,
          1525666641,Hz,              -32.37, dBm,
          1525999974,Hz,              -32.34, dBm,
          1526333307,Hz,              -32.35, dBm,
          1526666640,Hz,              -32.32, dBm,
          1526999973,Hz,              -32.31, dBm,
          1527333306,Hz,              -32.26, dBm,
          1527666639,Hz,              -32.30, dBm,
          1527999972,Hz,              -32.30, dBm,
          1528333305,Hz,              -32.38, dBm,
          1528666638,Hz,              -32.36, dBm,
          1528999971,Hz,              -32.29, dBm,
          1529333304,Hz,              -32.32, dBm,
          1529666637,Hz,              -32.29, dBm,
          1529999970,Hz,              -32.22, dBm,
          1530333303,Hz,              -32.22, dBm,
          1530666636,Hz,              -32.23, dBm,
          1530999969,Hz,              -32.26, dBm,
          1531333302,Hz,              -32.33, dBm,
          1531666635,Hz,              -32.33, dBm,
          1531999968,Hz,              -32.35, dBm,
          1532333301,Hz,              -32.32, dBm,
          1532666634,Hz,              -32.32, dBm,
          1532999967,Hz,              -32.30, dBm,
          1533333300,Hz,              -32.26, dBm,
          1533666633,Hz,              -32.33, dBm,
          1533999966,Hz,              -32.34, dBm,
          1534333299,Hz,              -32.39, dBm,
          1534666632,Hz,              -32.27, dBm,
          1534999965,Hz,              -32.31, dBm,
          1535333298,Hz,              -32.33, dBm,
          1535666631,Hz,              -32.21, dBm,
          1535999964,Hz,              -32.20, dBm,
          1536333297,Hz,              -32.24, dBm,
          1536666630,Hz,              -32.19, dBm,
          1536999963,Hz,              -32.20, dBm,
          1537333296,Hz,              -32.20, dBm,
          1537666629,Hz,              -32.21, dBm,
          1537999962,Hz,              -32.09, dBm,
          1538333295,Hz,              -32.06, dBm,
          1538666628,Hz,              -32.00, dBm,
          1538999961,Hz,              -32.01, dBm,
          1539333294,Hz,              -32.00, dBm,
          1539666627,Hz,              -31.99, dBm,
          1539999960,Hz,              -31.96, dBm,
          1540333293,Hz,              -31.94, dBm,
          1540666626,Hz,              -31.95, dBm,
          1540999959,Hz,              -31.87, dBm,
          1541333292,Hz,              -31.84, dBm,
          1541666625,Hz,              -31.82, dBm,
          1541999958,Hz,              -31.84, dBm,
          1542333291,Hz,              -31.85, dBm,
          1542666624,Hz,              -31.72, dBm,
          1542999957,Hz,              -31.78, dBm,
          1543333290,Hz,              -31.85, dBm,
          1543666623,Hz,              -31.85, dBm,
          1543999956,Hz,              -31.77, dBm,
          1544333289,Hz,              -31.85, dBm,
          1544666622,Hz,              -31.79, dBm,
          1544999955,Hz,              -31.79, dBm,
          1545333288,Hz,              -31.89, dBm,
          1545666621,Hz,              -31.91, dBm,
          1545999954,Hz,              -31.85, dBm,
          1546333287,Hz,              -31.93, dBm,
          1546666620,Hz,              -31.85, dBm,
          1546999953,Hz,              -31.93, dBm,
          1547333286,Hz,              -31.96, dBm,
          1547666619,Hz,              -31.97, dBm,
          1547999952,Hz,              -31.98, dBm,
          1548333285,Hz,              -32.00, dBm,
          1548666618,Hz,              -32.05, dBm,
          1548999951,Hz,              -32.05, dBm,
          1549333284,Hz,              -32.03, dBm,
          1549666617,Hz,              -32.03, dBm,
          1549999950,Hz,              -32.03, dBm,
          1550333283,Hz,              -32.08, dBm,
          1550666616,Hz,              -32.08, dBm,
          1550999949,Hz,              -32.04, dBm,
          1551333282,Hz,              -32.10, dBm,
          1551666615,Hz,              -32.08, dBm,
          1551999948,Hz,              -32.09, dBm,
          1552333281,Hz,              -32.19, dBm,
          1552666614,Hz,              -32.08, dBm,
          1552999947,Hz,              -32.11, dBm,
          1553333280,Hz,              -32.14, dBm,
          1553666613,Hz,              -32.08, dBm,
          1553999946,Hz,              -32.11, dBm,
          1554333279,Hz,              -32.12, dBm,
          1554666612,Hz,              -32.04, dBm,
          1554999945,Hz,              -32.03, dBm,
          1555333278,Hz,              -32.08, dBm,
          1555666611,Hz,              -32.04, dBm,
          1555999944,Hz,              -32.11, dBm,
          1556333277,Hz,              -31.97, dBm,
          1556666610,Hz,              -31.95, dBm,
          1556999943,Hz,              -32.05, dBm,
          1557333276,Hz,              -31.94, dBm,
          1557666609,Hz,              -31.96, dBm,
          1557999942,Hz,              -31.96, dBm,
          1558333275,Hz,              -31.90, dBm,
          1558666608,Hz,              -31.92, dBm,
          1558999941,Hz,              -31.95, dBm,
          1559333274,Hz,              -31.87, dBm,
          1559666607,Hz,              -31.93, dBm,
          1559999940,Hz,              -31.90, dBm,
          1560333273,Hz,              -31.85, dBm,
          1560666606,Hz,              -31.82, dBm,
          1560999939,Hz,              -31.73, dBm,
          1561333272,Hz,              -31.82, dBm,
          1561666605,Hz,              -31.81, dBm,
          1561999938,Hz,              -31.80, dBm,
          1562333271,Hz,              -31.80, dBm,
