Trace1,
Freq,,Amp,,
              100000,Hz,              -19.04, dBm,
             5433166,Hz,              -63.46, dBm,
            10766332,Hz,              -65.34, dBm,
            16099498,Hz,              -65.40, dBm,
            21432664,Hz,              -63.08, dBm,
            26765830,Hz,              -57.24, dBm,
            32098996,Hz,              -56.16, dBm,
            37432162,Hz,              -60.62, dBm,
            42765328,Hz,              -59.17, dBm,
            48098494,Hz,              -56.64, dBm,
            53431660,Hz,              -56.92, dBm,
            58764826,Hz,              -59.10, dBm,
            64097992,Hz,              -60.16, dBm,
            69431158,Hz,              -57.78, dBm,
            74764324,Hz,              -58.70, dBm,
            80097490,Hz,              -63.68, dBm,
            85430656,Hz,              -59.97, dBm,
            90763822,Hz,              -67.34, dBm,
            96096988,Hz,              -68.28, dBm,
           101430154,Hz,              -68.94, dBm,
           106763320,Hz,              -67.77, dBm,
           112096486,Hz,              -68.35, dBm,
           117429652,Hz,              -71.51, dBm,
           122762818,Hz,              -69.56, dBm,
           128095984,Hz,              -71.19, dBm,
           133429150,Hz,              -66.70, dBm,
           138762316,Hz,              -63.17, dBm,
           144095482,Hz,              -62.17, dBm,
           149428648,Hz,              -65.67, dBm,
           154761814,Hz,              -65.37, dBm,
           160094980,Hz,              -63.75, dBm,
           165428146,Hz,              -63.37, dBm,
           170761312,Hz,              -66.33, dBm,
           176094478,Hz,              -62.94, dBm,
           181427644,Hz,              -66.13, dBm,
           186760810,Hz,              -67.22, dBm,
           192093976,Hz,              -67.32, dBm,
           197427142,Hz,              -58.67, dBm,
           202760308,Hz,              -69.75, dBm,
           208093474,Hz,              -68.96, dBm,
           213426640,Hz,              -68.59, dBm,
           218759806,Hz,              -66.68, dBm,
           224092972,Hz,              -66.51, dBm,
           229426138,Hz,              -67.95, dBm,
           234759304,Hz,              -68.06, dBm,
           240092470,Hz,              -63.98, dBm,
           245425636,Hz,              -62.00, dBm,
           250758802,Hz,              -62.10, dBm,
           256091968,Hz,              -62.45, dBm,
           261425134,Hz,              -63.85, dBm,
           266758300,Hz,              -66.39, dBm,
           272091466,Hz,              -65.94, dBm,
           277424632,Hz,              -65.34, dBm,
           282757798,Hz,              -67.33, dBm,
           288090964,Hz,              -66.89, dBm,
           293424130,Hz,              -66.77, dBm,
           298757296,Hz,              -65.31, dBm,
           304090462,Hz,              -70.00, dBm,
           309423628,Hz,              -66.86, dBm,
           314756794,Hz,              -67.92, dBm,
           320089960,Hz,              -67.53, dBm,
           325423126,Hz,              -66.07, dBm,
           330756292,Hz,              -66.31, dBm,
           336089458,Hz,              -63.23, dBm,
           341422624,Hz,              -64.27, dBm,
           346755790,Hz,              -63.93, dBm,
           352088956,Hz,              -63.24, dBm,
           357422122,Hz,              -63.48, dBm,
           362755288,Hz,              -64.42, dBm,
           368088454,Hz,              -61.70, dBm,
           373421620,Hz,              -62.79, dBm,
           378754786,Hz,              -62.43, dBm,
           384087952,Hz,              -65.19, dBm,
           389421118,Hz,              -62.66, dBm,
           394754284,Hz,              -64.45, dBm,
           400087450,Hz,              -63.38, dBm,
           405420616,Hz,              -59.14, dBm,
           410753782,Hz,              -56.23, dBm,
           416086948,Hz,              -55.96, dBm,
           421420114,Hz,              -56.66, dBm,
           426753280,Hz,              -56.58, dBm,
           432086446,Hz,              -57.21, dBm,
           437419612,Hz,              -58.01, dBm,
           442752778,Hz,              -57.27, dBm,
           448085944,Hz,              -57.05, dBm,
           453419110,Hz,              -58.31, dBm,
           458752276,Hz,              -58.06, dBm,
           464085442,Hz,              -59.77, dBm,
           469418608,Hz,              -60.40, dBm,
           474751774,Hz,              -61.10, dBm,
           480084940,Hz,              -61.20, dBm,
           485418106,Hz,              -59.35, dBm,
           490751272,Hz,              -61.10, dBm,
           496084438,Hz,              -58.70, dBm,
           501417604,Hz,              -56.17, dBm,
           506750770,Hz,              -57.84, dBm,
           512083936,Hz,              -59.85, dBm,
           517417102,Hz,              -60.33, dBm,
           522750268,Hz,              -58.94, dBm,
           528083434,Hz,              -60.54, dBm,
           533416600,Hz,              -62.06, dBm,
           538749766,Hz,              -61.23, dBm,
           544082932,Hz,              -62.00, dBm,
           549416098,Hz,              -62.73, dBm,
           554749264,Hz,              -61.67, dBm,
           560082430,Hz,              -58.93, dBm,
           565415596,Hz,              -59.03, dBm,
           570748762,Hz,              -58.66, dBm,
           576081928,Hz,              -56.35, dBm,
           581415094,Hz,              -57.36, dBm,
           586748260,Hz,              -53.81, dBm,
           592081426,Hz,              -53.32, dBm,
           597414592,Hz,              -54.30, dBm,
           602747758,Hz,              -58.28, dBm,
           608080924,Hz,              -60.03, dBm,
           613414090,Hz,              -56.52, dBm,
           618747256,Hz,              -58.60, dBm,
           624080422,Hz,              -62.66, dBm,
           629413588,Hz,              -60.82, dBm,
           634746754,Hz,              -59.45, dBm,
           640079920,Hz,              -57.11, dBm,
           645413086,Hz,              -57.55, dBm,
           650746252,Hz,              -53.75, dBm,
           656079418,Hz,              -53.46, dBm,
           661412584,Hz,              -54.08, dBm,
