Trace1,
Freq,,Amp,,
                   0,Hz,              -20.84, dBm,
             5333333,Hz,              -73.08, dBm,
            10666666,Hz,              -74.08, dBm,
            15999999,Hz,              -72.86, dBm,
            21333332,Hz,              -75.38, dBm,
            26666665,Hz,              -76.06, dBm,
            31999998,Hz,              -76.54, dBm,
            37333331,Hz,              -75.90, dBm,
            42666664,Hz,              -76.34, dBm,
            47999997,Hz,              -77.27, dBm,
            53333330,Hz,              -76.87, dBm,
            58666663,Hz,              -77.01, dBm,
            63999996,Hz,              -76.76, dBm,
            69333329,Hz,              -77.89, dBm,
            74666662,Hz,              -77.29, dBm,
            79999995,Hz,              -76.98, dBm,
            85333328,Hz,              -69.57, dBm,
            90666661,Hz,              -75.73, dBm,
            95999994,Hz,              -77.74, dBm,
           101333327,Hz,              -77.40, dBm,
           106666660,Hz,              -75.67, dBm,
           111999993,Hz,              -77.27, dBm,
           117333326,Hz,              -76.28, dBm,
           122666659,Hz,              -76.43, dBm,
           127999992,Hz,              -75.65, dBm,
           133333325,Hz,              -76.27, dBm,
           138666658,Hz,              -76.02, dBm,
           143999991,Hz,              -75.36, dBm,
           149333324,Hz,              -75.92, dBm,
           154666657,Hz,              -75.86, dBm,
           159999990,Hz,              -76.11, dBm,
           165333323,Hz,              -76.03, dBm,
           170666656,Hz,              -75.20, dBm,
           175999989,Hz,              -73.59, dBm,
           181333322,Hz,              -76.92, dBm,
           186666655,Hz,              -74.24, dBm,
           191999988,Hz,              -75.85, dBm,
           197333321,Hz,              -66.42, dBm,
           202666654,Hz,              -74.74, dBm,
           207999987,Hz,              -74.66, dBm,
           213333320,Hz,              -77.01, dBm,
           218666653,Hz,              -76.28, dBm,
           223999986,Hz,              -75.75, dBm,
           229333319,Hz,              -75.51, dBm,
           234666652,Hz,              -75.73, dBm,
           239999985,Hz,              -75.46, dBm,
           245333318,Hz,              -75.20, dBm,
           250666651,Hz,              -76.04, dBm,
           255999984,Hz,              -74.80, dBm,
           261333317,Hz,              -74.68, dBm,
           266666650,Hz,              -74.56, dBm,
           271999983,Hz,              -75.19, dBm,
           277333316,Hz,              -74.85, dBm,
           282666649,Hz,              -75.52, dBm,
           287999982,Hz,              -73.97, dBm,
           293333315,Hz,              -75.68, dBm,
           298666648,Hz,              -76.12, dBm,
           303999981,Hz,              -74.65, dBm,
           309333314,Hz,              -74.54, dBm,
           314666647,Hz,              -76.20, dBm,
           319999980,Hz,              -74.41, dBm,
           325333313,Hz,              -74.63, dBm,
           330666646,Hz,              -75.34, dBm,
           335999979,Hz,              -75.44, dBm,
           341333312,Hz,              -74.27, dBm,
           346666645,Hz,              -74.40, dBm,
           351999978,Hz,              -74.41, dBm,
           357333311,Hz,              -74.50, dBm,
           362666644,Hz,              -74.13, dBm,
