Trace1,
Freq,,Amp,,
          1500000000,Hz,              -41.50, dBm,
          1500333333,Hz,              -41.38, dBm,
          1500666666,Hz,              -41.37, dBm,
          1500999999,Hz,              -41.33, dBm,
          1501333332,Hz,              -41.24, dBm,
          1501666665,Hz,              -41.12, dBm,
          1501999998,Hz,              -40.91, dBm,
          1502333331,Hz,              -40.82, dBm,
          1502666664,Hz,              -41.10, dBm,
          1502999997,Hz,              -40.67, dBm,
          1503333330,Hz,              -40.62, dBm,
          1503666663,Hz,              -40.61, dBm,
          1503999996,Hz,              -40.77, dBm,
          1504333329,Hz,              -40.87, dBm,
          1504666662,Hz,              -40.93, dBm,
          1504999995,Hz,              -40.90, dBm,
          1505333328,Hz,              -40.43, dBm,
          1505666661,Hz,              -40.67, dBm,
          1505999994,Hz,              -40.52, dBm,
          1506333327,Hz,              -40.73, dBm,
          1506666660,Hz,              -40.31, dBm,
          1506999993,Hz,              -40.70, dBm,
          1507333326,Hz,              -40.47, dBm,
          1507666659,Hz,              -40.49, dBm,
          1507999992,Hz,              -40.69, dBm,
          1508333325,Hz,              -40.57, dBm,
          1508666658,Hz,              -40.43, dBm,
          1508999991,Hz,              -40.41, dBm,
          1509333324,Hz,              -40.39, dBm,
          1509666657,Hz,              -40.35, dBm,
          1509999990,Hz,              -40.19, dBm,
          1510333323,Hz,              -40.08, dBm,
          1510666656,Hz,              -40.04, dBm,
          1510999989,Hz,              -39.86, dBm,
          1511333322,Hz,              -39.82, dBm,
          1511666655,Hz,              -40.10, dBm,
          1511999988,Hz,              -39.71, dBm,
          1512333321,Hz,              -39.92, dBm,
          1512666654,Hz,              -39.82, dBm,
          1512999987,Hz,              -39.63, dBm,
          1513333320,Hz,              -39.58, dBm,
          1513666653,Hz,              -39.54, dBm,
          1513999986,Hz,              -39.62, dBm,
          1514333319,Hz,              -39.65, dBm,
          1514666652,Hz,              -39.61, dBm,
          1514999985,Hz,              -39.68, dBm,
          1515333318,Hz,              -39.54, dBm,
          1515666651,Hz,              -39.53, dBm,
          1515999984,Hz,              -39.53, dBm,
          1516333317,Hz,              -39.48, dBm,
          1516666650,Hz,              -39.45, dBm,
          1516999983,Hz,              -39.41, dBm,
          1517333316,Hz,              -39.40, dBm,
          1517666649,Hz,              -39.24, dBm,
          1517999982,Hz,              -39.25, dBm,
          1518333315,Hz,              -39.16, dBm,
          1518666648,Hz,              -39.03, dBm,
          1518999981,Hz,              -39.06, dBm,
          1519333314,Hz,              -39.16, dBm,
          1519666647,Hz,              -39.12, dBm,
          1519999980,Hz,              -38.93, dBm,
          1520333313,Hz,              -38.88, dBm,
          1520666646,Hz,              -38.87, dBm,
          1520999979,Hz,              -38.80, dBm,
          1521333312,Hz,              -38.88, dBm,
          1521666645,Hz,              -38.54, dBm,
          1521999978,Hz,              -38.68, dBm,
          1522333311,Hz,              -38.56, dBm,
          1522666644,Hz,              -38.52, dBm,
          1522999977,Hz,              -38.43, dBm,
          1523333310,Hz,              -38.52, dBm,
          1523666643,Hz,              -38.37, dBm,
          1523999976,Hz,              -38.29, dBm,
          1524333309,Hz,              -38.47, dBm,
          1524666642,Hz,              -38.34, dBm,
          1524999975,Hz,              -38.32, dBm,
          1525333308,Hz,              -38.38, dBm,
          1525666641,Hz,              -38.50, dBm,
          1525999974,Hz,              -38.43, dBm,
          1526333307,Hz,              -38.29, dBm,
          1526666640,Hz,              -38.37, dBm,
          1526999973,Hz,              -38.34, dBm,
          1527333306,Hz,              -38.36, dBm,
          1527666639,Hz,              -38.36, dBm,
          1527999972,Hz,              -38.32, dBm,
          1528333305,Hz,              -38.36, dBm,
          1528666638,Hz,              -38.35, dBm,
          1528999971,Hz,              -38.50, dBm,
          1529333304,Hz,              -38.38, dBm,
          1529666637,Hz,              -38.37, dBm,
          1529999970,Hz,              -38.41, dBm,
          1530333303,Hz,              -38.41, dBm,
          1530666636,Hz,              -38.57, dBm,
          1530999969,Hz,              -38.55, dBm,
          1531333302,Hz,              -38.44, dBm,
          1531666635,Hz,              -38.47, dBm,
          1531999968,Hz,              -38.41, dBm,
          1532333301,Hz,              -38.51, dBm,
