Trace1,
Freq,,Amp,,
          1500000000,Hz,              -52.02, dBm,
          1500333333,Hz,              -51.85, dBm,
          1500666666,Hz,              -52.99, dBm,
          1500999999,Hz,              -52.03, dBm,
          1501333332,Hz,              -51.65, dBm,
          1501666665,Hz,              -52.02, dBm,
          1501999998,Hz,              -51.72, dBm,
          1502333331,Hz,              -52.11, dBm,
          1502666664,Hz,              -52.07, dBm,
          1502999997,Hz,              -51.71, dBm,
          1503333330,Hz,              -51.75, dBm,
          1503666663,Hz,              -51.54, dBm,
          1503999996,Hz,              -51.12, dBm,
          1504333329,Hz,              -51.32, dBm,
          1504666662,Hz,              -51.06, dBm,
          1504999995,Hz,              -50.95, dBm,
          1505333328,Hz,              -50.53, dBm,
          1505666661,Hz,              -50.73, dBm,
          1505999994,Hz,              -50.59, dBm,
          1506333327,Hz,              -50.50, dBm,
          1506666660,Hz,              -50.48, dBm,
          1506999993,Hz,              -50.31, dBm,
          1507333326,Hz,              -50.94, dBm,
          1507666659,Hz,              -50.90, dBm,
          1507999992,Hz,              -50.55, dBm,
          1508333325,Hz,              -50.22, dBm,
          1508666658,Hz,              -50.52, dBm,
          1508999991,Hz,              -50.62, dBm,
          1509333324,Hz,              -49.91, dBm,
          1509666657,Hz,              -49.60, dBm,
          1509999990,Hz,              -50.20, dBm,
          1510333323,Hz,              -49.83, dBm,
          1510666656,Hz,              -49.65, dBm,
          1510999989,Hz,              -49.88, dBm,
          1511333322,Hz,              -49.89, dBm,
          1511666655,Hz,              -49.26, dBm,
          1511999988,Hz,              -49.24, dBm,
          1512333321,Hz,              -49.38, dBm,
          1512666654,Hz,              -48.99, dBm,
          1512999987,Hz,              -49.06, dBm,
          1513333320,Hz,              -49.30, dBm,
          1513666653,Hz,              -49.45, dBm,
          1513999986,Hz,              -49.15, dBm,
          1514333319,Hz,              -49.35, dBm,
          1514666652,Hz,              -49.53, dBm,
          1514999985,Hz,              -49.24, dBm,
          1515333318,Hz,              -49.13, dBm,
          1515666651,Hz,              -48.44, dBm,
          1515999984,Hz,              -48.16, dBm,
          1516333317,Hz,              -48.21, dBm,
          1516666650,Hz,              -48.62, dBm,
          1516999983,Hz,              -48.43, dBm,
          1517333316,Hz,              -48.87, dBm,
          1517666649,Hz,              -48.16, dBm,
          1517999982,Hz,              -48.11, dBm,
          1518333315,Hz,              -48.23, dBm,
          1518666648,Hz,              -48.31, dBm,
          1518999981,Hz,              -48.47, dBm,
          1519333314,Hz,              -48.15, dBm,
          1519666647,Hz,              -48.43, dBm,
          1519999980,Hz,              -48.08, dBm,
          1520333313,Hz,              -48.05, dBm,
          1520666646,Hz,              -48.45, dBm,
          1520999979,Hz,              -48.22, dBm,
          1521333312,Hz,              -48.10, dBm,
          1521666645,Hz,              -48.12, dBm,
          1521999978,Hz,              -47.76, dBm,
          1522333311,Hz,              -48.06, dBm,
          1522666644,Hz,              -47.74, dBm,
          1522999977,Hz,              -47.70, dBm,
          1523333310,Hz,              -47.60, dBm,
          1523666643,Hz,              -47.51, dBm,
          1523999976,Hz,              -47.30, dBm,
          1524333309,Hz,              -47.50, dBm,
          1524666642,Hz,              -47.13, dBm,
          1524999975,Hz,              -47.11, dBm,
          1525333308,Hz,              -47.02, dBm,
          1525666641,Hz,              -47.39, dBm,
          1525999974,Hz,              -47.29, dBm,
          1526333307,Hz,              -47.28, dBm,
          1526666640,Hz,              -47.26, dBm,
          1526999973,Hz,              -46.99, dBm,
          1527333306,Hz,              -46.93, dBm,
          1527666639,Hz,              -46.85, dBm,
          1527999972,Hz,              -47.04, dBm,
          1528333305,Hz,              -47.06, dBm,
          1528666638,Hz,              -47.21, dBm,
          1528999971,Hz,              -47.06, dBm,
          1529333304,Hz,              -46.98, dBm,
          1529666637,Hz,              -46.65, dBm,
          1529999970,Hz,              -46.70, dBm,
          1530333303,Hz,              -47.19, dBm,
          1530666636,Hz,              -47.25, dBm,
          1530999969,Hz,              -46.65, dBm,
          1531333302,Hz,              -46.82, dBm,
          1531666635,Hz,              -47.06, dBm,
          1531999968,Hz,              -46.69, dBm,
          1532333301,Hz,              -46.65, dBm,
          1532666634,Hz,              -46.81, dBm,
          1532999967,Hz,              -46.56, dBm,
          1533333300,Hz,              -46.26, dBm,
          1533666633,Hz,              -46.54, dBm,
          1533999966,Hz,              -46.65, dBm,
          1534333299,Hz,              -46.29, dBm,
          1534666632,Hz,              -46.21, dBm,
          1534999965,Hz,              -46.20, dBm,
          1535333298,Hz,              -46.30, dBm,
          1535666631,Hz,              -46.29, dBm,
          1535999964,Hz,              -45.60, dBm,
          1536333297,Hz,              -45.82, dBm,
          1536666630,Hz,              -45.67, dBm,
          1536999963,Hz,              -45.76, dBm,
          1537333296,Hz,              -45.73, dBm,
          1537666629,Hz,              -45.97, dBm,
          1537999962,Hz,              -45.69, dBm,
          1538333295,Hz,              -45.68, dBm,
          1538666628,Hz,              -45.45, dBm,
          1538999961,Hz,              -45.56, dBm,
          1539333294,Hz,              -45.39, dBm,
          1539666627,Hz,              -45.86, dBm,
          1539999960,Hz,              -45.67, dBm,
          1540333293,Hz,              -45.83, dBm,
          1540666626,Hz,              -45.87, dBm,
          1540999959,Hz,              -45.85, dBm,
          1541333292,Hz,              -45.87, dBm,
          1541666625,Hz,              -45.77, dBm,
          1541999958,Hz,              -45.76, dBm,
          1542333291,Hz,              -45.64, dBm,
          1542666624,Hz,              -45.78, dBm,
          1542999957,Hz,              -45.96, dBm,
          1543333290,Hz,              -45.95, dBm,
          1543666623,Hz,              -45.90, dBm,
          1543999956,Hz,              -45.73, dBm,
          1544333289,Hz,              -45.65, dBm,
          1544666622,Hz,              -45.46, dBm,
          1544999955,Hz,              -45.63, dBm,
          1545333288,Hz,              -45.29, dBm,
          1545666621,Hz,              -45.24, dBm,
          1545999954,Hz,              -44.96, dBm,
          1546333287,Hz,              -45.35, dBm,
          1546666620,Hz,              -45.20, dBm,
          1546999953,Hz,              -45.09, dBm,
          1547333286,Hz,              -44.82, dBm,
          1547666619,Hz,              -44.79, dBm,
          1547999952,Hz,              -45.15, dBm,
          1548333285,Hz,              -44.93, dBm,
          1548666618,Hz,              -44.61, dBm,
          1548999951,Hz,              -44.54, dBm,
          1549333284,Hz,              -44.76, dBm,
          1549666617,Hz,              -44.88, dBm,
          1549999950,Hz,              -44.77, dBm,
          1550333283,Hz,              -44.74, dBm,
          1550666616,Hz,              -44.65, dBm,
          1550999949,Hz,              -44.24, dBm,
          1551333282,Hz,              -44.39, dBm,
          1551666615,Hz,              -44.47, dBm,
          1551999948,Hz,              -44.72, dBm,
          1552333281,Hz,              -44.51, dBm,
          1552666614,Hz,              -44.35, dBm,
          1552999947,Hz,              -44.22, dBm,
          1553333280,Hz,              -44.35, dBm,
          1553666613,Hz,              -44.21, dBm,
          1553999946,Hz,              -44.07, dBm,
          1554333279,Hz,              -44.08, dBm,
          1554666612,Hz,              -44.48, dBm,
          1554999945,Hz,              -44.39, dBm,
          1555333278,Hz,              -44.17, dBm,
          1555666611,Hz,              -44.18, dBm,
          1555999944,Hz,              -44.19, dBm,
          1556333277,Hz,              -44.40, dBm,
          1556666610,Hz,              -44.21, dBm,
          1556999943,Hz,              -44.45, dBm,
          1557333276,Hz,              -44.44, dBm,
          1557666609,Hz,              -44.81, dBm,
          1557999942,Hz,              -44.94, dBm,
          1558333275,Hz,              -44.39, dBm,
          1558666608,Hz,              -44.36, dBm,
          1558999941,Hz,              -44.33, dBm,
          1559333274,Hz,              -44.59, dBm,
          1559666607,Hz,              -44.61, dBm,
          1559999940,Hz,              -44.50, dBm,
          1560333273,Hz,              -44.61, dBm,
          1560666606,Hz,              -44.28, dBm,
          1560999939,Hz,              -44.39, dBm,
          1561333272,Hz,              -44.39, dBm,
          1561666605,Hz,              -44.23, dBm,
          1561999938,Hz,              -44.55, dBm,
          1562333271,Hz,              -43.79, dBm,
          1562666604,Hz,              -43.90, dBm,
          1562999937,Hz,              -43.92, dBm,
          1563333270,Hz,              -43.66, dBm,
          1563666603,Hz,              -43.83, dBm,
          1563999936,Hz,              -43.92, dBm,
          1564333269,Hz,              -44.39, dBm,
          1564666602,Hz,              -44.31, dBm,
          1564999935,Hz,              -44.16, dBm,
          1565333268,Hz,              -44.19, dBm,
          1565666601,Hz,              -44.40, dBm,
          1565999934,Hz,              -44.03, dBm,
          1566333267,Hz,              -44.16, dBm,
          1566666600,Hz,              -43.73, dBm,
          1566999933,Hz,              -43.82, dBm,
          1567333266,Hz,              -44.02, dBm,
          1567666599,Hz,              -43.99, dBm,
          1567999932,Hz,              -43.52, dBm,
          1568333265,Hz,              -43.62, dBm,
          1568666598,Hz,              -43.71, dBm,
          1568999931,Hz,              -43.97, dBm,
          1569333264,Hz,              -43.83, dBm,
          1569666597,Hz,              -43.78, dBm,
          1569999930,Hz,              -43.41, dBm,
          1570333263,Hz,              -43.54, dBm,
          1570666596,Hz,              -43.13, dBm,
          1570999929,Hz,              -43.18, dBm,
          1571333262,Hz,              -43.21, dBm,
          1571666595,Hz,              -43.45, dBm,
          1571999928,Hz,              -43.42, dBm,
          1572333261,Hz,              -43.28, dBm,
          1572666594,Hz,              -43.16, dBm,
          1572999927,Hz,              -43.14, dBm,
          1573333260,Hz,              -43.23, dBm,
          1573666593,Hz,              -43.11, dBm,
          1573999926,Hz,              -43.20, dBm,
          1574333259,Hz,              -43.16, dBm,
          1574666592,Hz,              -43.24, dBm,
          1574999925,Hz,              -43.33, dBm,
          1575333258,Hz,              -43.41, dBm,
          1575666591,Hz,              -43.44, dBm,
          1575999924,Hz,              -43.53, dBm,
          1576333257,Hz,              -43.67, dBm,
          1576666590,Hz,              -43.47, dBm,
          1576999923,Hz,              -43.50, dBm,
          1577333256,Hz,              -43.49, dBm,
          1577666589,Hz,              -43.49, dBm,
          1577999922,Hz,              -43.54, dBm,
          1578333255,Hz,              -43.35, dBm,
          1578666588,Hz,              -43.52, dBm,
          1578999921,Hz,              -43.51, dBm,
          1579333254,Hz,              -43.71, dBm,
          1579666587,Hz,              -43.60, dBm,
          1579999920,Hz,              -43.68, dBm,
          1580333253,Hz,              -43.81, dBm,
          1580666586,Hz,              -43.79, dBm,
          1580999919,Hz,              -43.83, dBm,
          1581333252,Hz,              -43.69, dBm,
