Trace1,
Freq,,Amp,,
           848073394,Hz,              -34.33, dBm,
           853406560,Hz,              -34.86, dBm,
           858739726,Hz,              -35.28, dBm,
           864072892,Hz,              -36.87, dBm,
           869406058,Hz,              -37.46, dBm,
           874739224,Hz,              -36.85, dBm,
           880072390,Hz,              -37.00, dBm,
           885405556,Hz,              -37.02, dBm,
           890738722,Hz,              -35.76, dBm,
           896071888,Hz,              -35.64, dBm,
           901405054,Hz,              -36.45, dBm,
           906738220,Hz,              -36.27, dBm,
           912071386,Hz,              -36.17, dBm,
           917404552,Hz,              -36.88, dBm,
           922737718,Hz,              -37.87, dBm,
           928070884,Hz,              -37.82, dBm,
           933404050,Hz,              -38.12, dBm,
           938737216,Hz,              -39.88, dBm,
           944070382,Hz,              -40.97, dBm,
           949403548,Hz,              -41.55, dBm,
           954736714,Hz,              -42.91, dBm,
           960069880,Hz,              -43.45, dBm,
           965403046,Hz,              -43.77, dBm,
           970736212,Hz,              -43.97, dBm,
           976069378,Hz,              -46.14, dBm,
           981402544,Hz,              -47.30, dBm,
           986735710,Hz,              -46.69, dBm,
           992068876,Hz,              -46.75, dBm,
           997402042,Hz,              -45.40, dBm,
          1002735208,Hz,              -44.81, dBm,
          1008068374,Hz,              -44.26, dBm,
          1013401540,Hz,              -44.28, dBm,
          1018734706,Hz,              -44.62, dBm,
          1024067872,Hz,              -44.34, dBm,
          1029401038,Hz,              -44.36, dBm,
          1034734204,Hz,              -44.28, dBm,
          1040067370,Hz,              -43.05, dBm,
          1045400536,Hz,              -42.36, dBm,
          1050733702,Hz,              -42.36, dBm,
          1056066868,Hz,              -41.19, dBm,
          1061400034,Hz,              -40.22, dBm,
          1066733200,Hz,              -40.01, dBm,
          1072066366,Hz,              -40.02, dBm,
          1077399532,Hz,              -39.57, dBm,
          1082732698,Hz,              -39.58, dBm,
          1088065864,Hz,              -40.23, dBm,
          1093399030,Hz,              -41.20, dBm,
          1098732196,Hz,              -42.24, dBm,
          1104065362,Hz,              -43.34, dBm,
          1109398528,Hz,              -43.99, dBm,
          1114731694,Hz,              -44.36, dBm,
          1120064860,Hz,              -43.92, dBm,
          1125398026,Hz,              -43.97, dBm,
          1130731192,Hz,              -44.29, dBm,
          1136064358,Hz,              -42.82, dBm,
          1141397524,Hz,              -42.71, dBm,
          1146730690,Hz,              -42.36, dBm,
          1152063856,Hz,              -41.25, dBm,
          1157397022,Hz,              -40.84, dBm,
          1162730188,Hz,              -40.72, dBm,
          1168063354,Hz,              -41.09, dBm,
