Trace1,
Freq,,Amp,,
              100000,Hz,              -29.83, dBm,
             5433166,Hz,              -73.29, dBm,
            10766332,Hz,              -73.83, dBm,
            16099498,Hz,              -73.50, dBm,
            21432664,Hz,              -70.29, dBm,
            26765830,Hz,              -66.41, dBm,
            32098996,Hz,              -66.08, dBm,
            37432162,Hz,              -65.76, dBm,
            42765328,Hz,              -62.51, dBm,
            48098494,Hz,              -61.32, dBm,
            53431660,Hz,              -62.41, dBm,
            58764826,Hz,              -60.61, dBm,
            64097992,Hz,              -57.09, dBm,
            69431158,Hz,              -60.46, dBm,
            74764324,Hz,              -64.20, dBm,
            80097490,Hz,              -64.05, dBm,
            85430656,Hz,              -66.17, dBm,
            90763822,Hz,              -72.23, dBm,
            96096988,Hz,              -74.71, dBm,
           101430154,Hz,              -73.88, dBm,
           106763320,Hz,              -76.19, dBm,
           112096486,Hz,              -76.40, dBm,
           117429652,Hz,              -71.51, dBm,
           122762818,Hz,              -67.73, dBm,
           128095984,Hz,              -70.93, dBm,
           133429150,Hz,              -70.23, dBm,
           138762316,Hz,              -67.27, dBm,
           144095482,Hz,              -68.41, dBm,
           149428648,Hz,              -69.26, dBm,
           154761814,Hz,              -68.54, dBm,
           160094980,Hz,              -68.76, dBm,
           165428146,Hz,              -71.38, dBm,
           170761312,Hz,              -72.53, dBm,
           176094478,Hz,              -72.80, dBm,
           181427644,Hz,              -72.44, dBm,
           186760810,Hz,              -70.85, dBm,
           192093976,Hz,              -66.98, dBm,
           197427142,Hz,              -63.09, dBm,
           202760308,Hz,              -64.13, dBm,
           208093474,Hz,              -64.24, dBm,
           213426640,Hz,              -62.23, dBm,
           218759806,Hz,              -61.57, dBm,
           224092972,Hz,              -63.81, dBm,
           229426138,Hz,              -63.69, dBm,
           234759304,Hz,              -63.66, dBm,
           240092470,Hz,              -68.15, dBm,
           245425636,Hz,              -73.46, dBm,
           250758802,Hz,              -73.52, dBm,
           256091968,Hz,              -71.67, dBm,
           261425134,Hz,              -71.43, dBm,
           266758300,Hz,              -69.15, dBm,
           272091466,Hz,              -65.95, dBm,
           277424632,Hz,              -64.72, dBm,
           282757798,Hz,              -64.41, dBm,
           288090964,Hz,              -62.67, dBm,
           293424130,Hz,              -61.13, dBm,
           298757296,Hz,              -63.08, dBm,
           304090462,Hz,              -64.12, dBm,
           309423628,Hz,              -64.15, dBm,
           314756794,Hz,              -65.13, dBm,
           320089960,Hz,              -68.16, dBm,
           325423126,Hz,              -69.09, dBm,
           330756292,Hz,              -70.16, dBm,
           336089458,Hz,              -72.97, dBm,
           341422624,Hz,              -75.17, dBm,
           346755790,Hz,              -75.65, dBm,
           352088956,Hz,              -75.48, dBm,
           357422122,Hz,              -75.64, dBm,
           362755288,Hz,              -74.70, dBm,
           368088454,Hz,              -74.15, dBm,
           373421620,Hz,              -75.36, dBm,
           378754786,Hz,              -75.90, dBm,
           384087952,Hz,              -75.65, dBm,
           389421118,Hz,              -72.96, dBm,
           394754284,Hz,              -69.23, dBm,
           400087450,Hz,              -66.13, dBm,
           405420616,Hz,              -63.96, dBm,
           410753782,Hz,              -63.43, dBm,
           416086948,Hz,              -62.46, dBm,
           421420114,Hz,              -60.58, dBm,
           426753280,Hz,              -58.91, dBm,
