Trace1,
Freq,,Amp,,
              100000,Hz,              -18.97, dBm,
             5433166,Hz,              -65.76, dBm,
            10766332,Hz,              -67.82, dBm,
            16099498,Hz,              -63.57, dBm,
            21432664,Hz,              -62.60, dBm,
            26765830,Hz,              -60.72, dBm,
            32098996,Hz,              -59.59, dBm,
            37432162,Hz,              -60.81, dBm,
            42765328,Hz,              -61.31, dBm,
            48098494,Hz,              -58.65, dBm,
            53431660,Hz,              -58.60, dBm,
            58764826,Hz,              -58.90, dBm,
            64097992,Hz,              -55.17, dBm,
            69431158,Hz,              -54.08, dBm,
            74764324,Hz,              -57.19, dBm,
            80097490,Hz,              -60.56, dBm,
            85430656,Hz,              -59.06, dBm,
            90763822,Hz,              -65.38, dBm,
            96096988,Hz,              -68.64, dBm,
           101430154,Hz,              -66.68, dBm,
           106763320,Hz,              -67.45, dBm,
           112096486,Hz,              -68.55, dBm,
           117429652,Hz,              -71.84, dBm,
           122762818,Hz,              -71.55, dBm,
           128095984,Hz,              -68.29, dBm,
           133429150,Hz,              -66.78, dBm,
           138762316,Hz,              -61.06, dBm,
           144095482,Hz,              -57.53, dBm,
           149428648,Hz,              -58.81, dBm,
           154761814,Hz,              -61.60, dBm,
           160094980,Hz,              -59.05, dBm,
           165428146,Hz,              -60.67, dBm,
           170761312,Hz,              -62.90, dBm,
           176094478,Hz,              -61.24, dBm,
           181427644,Hz,              -60.57, dBm,
           186760810,Hz,              -59.77, dBm,
           192093976,Hz,              -62.42, dBm,
           197427142,Hz,              -54.46, dBm,
           202760308,Hz,              -61.48, dBm,
           208093474,Hz,              -66.96, dBm,
           213426640,Hz,              -66.35, dBm,
           218759806,Hz,              -67.20, dBm,
           224092972,Hz,              -65.99, dBm,
           229426138,Hz,              -65.24, dBm,
           234759304,Hz,              -65.87, dBm,
           240092470,Hz,              -66.67, dBm,
           245425636,Hz,              -67.40, dBm,
           250758802,Hz,              -66.07, dBm,
           256091968,Hz,              -64.61, dBm,
           261425134,Hz,              -67.44, dBm,
           266758300,Hz,              -69.85, dBm,
           272091466,Hz,              -67.11, dBm,
           277424632,Hz,              -67.02, dBm,
           282757798,Hz,              -69.27, dBm,
           288090964,Hz,              -69.01, dBm,
           293424130,Hz,              -69.46, dBm,
           298757296,Hz,              -68.13, dBm,
           304090462,Hz,              -66.38, dBm,
           309423628,Hz,              -67.70, dBm,
           314756794,Hz,              -66.84, dBm,
           320089960,Hz,              -67.88, dBm,
           325423126,Hz,              -68.54, dBm,
           330756292,Hz,              -68.14, dBm,
           336089458,Hz,              -64.59, dBm,
           341422624,Hz,              -69.62, dBm,
           346755790,Hz,              -70.26, dBm,
           352088956,Hz,              -67.84, dBm,
           357422122,Hz,              -66.51, dBm,
           362755288,Hz,              -65.20, dBm,
           368088454,Hz,              -62.77, dBm,
           373421620,Hz,              -63.08, dBm,
           378754786,Hz,              -61.74, dBm,
           384087952,Hz,              -61.42, dBm,
           389421118,Hz,              -59.49, dBm,
           394754284,Hz,              -58.10, dBm,
           400087450,Hz,              -57.80, dBm,
           405420616,Hz,              -52.44, dBm,
           410753782,Hz,              -49.94, dBm,
           416086948,Hz,              -49.97, dBm,
           421420114,Hz,              -52.40, dBm,
           426753280,Hz,              -51.70, dBm,
           432086446,Hz,              -52.12, dBm,
           437419612,Hz,              -55.99, dBm,
           442752778,Hz,              -57.89, dBm,
           448085944,Hz,              -57.75, dBm,
           453419110,Hz,              -58.57, dBm,
           458752276,Hz,              -60.66, dBm,
           464085442,Hz,              -61.27, dBm,
           469418608,Hz,              -62.51, dBm,
           474751774,Hz,              -62.32, dBm,
           480084940,Hz,              -62.48, dBm,
           485418106,Hz,              -59.71, dBm,
           490751272,Hz,              -60.12, dBm,
           496084438,Hz,              -61.55, dBm,
           501417604,Hz,              -58.30, dBm,
           506750770,Hz,              -57.09, dBm,
           512083936,Hz,              -58.30, dBm,
           517417102,Hz,              -58.20, dBm,
           522750268,Hz,              -56.76, dBm,
           528083434,Hz,              -57.16, dBm,
           533416600,Hz,              -55.68, dBm,
           538749766,Hz,              -56.10, dBm,
           544082932,Hz,              -55.43, dBm,
           549416098,Hz,              -57.12, dBm,
           554749264,Hz,              -57.23, dBm,
           560082430,Hz,              -54.56, dBm,
           565415596,Hz,              -53.47, dBm,
           570748762,Hz,              -54.53, dBm,
           576081928,Hz,              -52.35, dBm,
           581415094,Hz,              -52.64, dBm,
           586748260,Hz,              -52.90, dBm,
           592081426,Hz,              -51.27, dBm,
           597414592,Hz,              -51.62, dBm,
           602747758,Hz,              -53.70, dBm,
           608080924,Hz,              -55.70, dBm,
           613414090,Hz,              -55.76, dBm,
           618747256,Hz,              -56.25, dBm,
           624080422,Hz,              -61.66, dBm,
           629413588,Hz,              -64.09, dBm,
           634746754,Hz,              -62.82, dBm,
           640079920,Hz,              -63.98, dBm,
           645413086,Hz,              -67.16, dBm,
           650746252,Hz,              -67.46, dBm,
           656079418,Hz,              -66.45, dBm,
           661412584,Hz,              -67.21, dBm,
