Trace1,
Freq,,Amp,,
          1500000000,Hz,              -47.43, dBm,
          1500333333,Hz,              -47.51, dBm,
          1500666666,Hz,              -47.58, dBm,
          1500999999,Hz,              -47.61, dBm,
          1501333332,Hz,              -47.57, dBm,
          1501666665,Hz,              -47.51, dBm,
          1501999998,Hz,              -47.90, dBm,
          1502333331,Hz,              -47.90, dBm,
          1502666664,Hz,              -47.95, dBm,
          1502999997,Hz,              -47.55, dBm,
          1503333330,Hz,              -47.93, dBm,
          1503666663,Hz,              -47.54, dBm,
          1503999996,Hz,              -47.97, dBm,
          1504333329,Hz,              -47.87, dBm,
          1504666662,Hz,              -47.93, dBm,
          1504999995,Hz,              -48.14, dBm,
          1505333328,Hz,              -47.95, dBm,
          1505666661,Hz,              -48.07, dBm,
          1505999994,Hz,              -48.22, dBm,
          1506333327,Hz,              -48.09, dBm,
          1506666660,Hz,              -48.17, dBm,
          1506999993,Hz,              -48.10, dBm,
          1507333326,Hz,              -48.06, dBm,
          1507666659,Hz,              -48.45, dBm,
          1507999992,Hz,              -48.88, dBm,
          1508333325,Hz,              -48.15, dBm,
          1508666658,Hz,              -48.30, dBm,
          1508999991,Hz,              -47.90, dBm,
          1509333324,Hz,              -48.38, dBm,
          1509666657,Hz,              -48.36, dBm,
          1509999990,Hz,              -48.30, dBm,
          1510333323,Hz,              -48.30, dBm,
          1510666656,Hz,              -47.84, dBm,
          1510999989,Hz,              -47.90, dBm,
          1511333322,Hz,              -48.06, dBm,
          1511666655,Hz,              -47.93, dBm,
          1511999988,Hz,              -47.85, dBm,
          1512333321,Hz,              -48.01, dBm,
          1512666654,Hz,              -48.03, dBm,
          1512999987,Hz,              -47.84, dBm,
          1513333320,Hz,              -47.89, dBm,
          1513666653,Hz,              -48.30, dBm,
          1513999986,Hz,              -48.00, dBm,
          1514333319,Hz,              -48.06, dBm,
          1514666652,Hz,              -47.73, dBm,
          1514999985,Hz,              -47.67, dBm,
          1515333318,Hz,              -47.54, dBm,
          1515666651,Hz,              -47.55, dBm,
          1515999984,Hz,              -47.79, dBm,
          1516333317,Hz,              -47.28, dBm,
          1516666650,Hz,              -47.78, dBm,
          1516999983,Hz,              -47.16, dBm,
          1517333316,Hz,              -47.12, dBm,
          1517666649,Hz,              -47.17, dBm,
          1517999982,Hz,              -47.78, dBm,
          1518333315,Hz,              -47.64, dBm,
          1518666648,Hz,              -47.28, dBm,
          1518999981,Hz,              -46.97, dBm,
          1519333314,Hz,              -47.05, dBm,
          1519666647,Hz,              -46.74, dBm,
          1519999980,Hz,              -46.89, dBm,
          1520333313,Hz,              -46.97, dBm,
          1520666646,Hz,              -47.44, dBm,
          1520999979,Hz,              -47.12, dBm,
          1521333312,Hz,              -47.72, dBm,
          1521666645,Hz,              -47.82, dBm,
          1521999978,Hz,              -47.17, dBm,
          1522333311,Hz,              -47.40, dBm,
