Trace1,
Freq,,Amp,,
              100000,Hz,              -29.69, dBm,
             5433166,Hz,              -72.29, dBm,
            10766332,Hz,              -68.76, dBm,
            16099498,Hz,              -61.75, dBm,
            21432664,Hz,              -59.12, dBm,
            26765830,Hz,              -56.54, dBm,
            32098996,Hz,              -53.88, dBm,
            37432162,Hz,              -53.24, dBm,
            42765328,Hz,              -52.65, dBm,
            48098494,Hz,              -50.53, dBm,
            53431660,Hz,              -49.55, dBm,
            58764826,Hz,              -47.95, dBm,
            64097992,Hz,              -47.06, dBm,
            69431158,Hz,              -48.21, dBm,
            74764324,Hz,              -50.74, dBm,
            80097490,Hz,              -54.40, dBm,
            85430656,Hz,              -58.90, dBm,
            90763822,Hz,              -63.56, dBm,
            96096988,Hz,              -70.10, dBm,
           101430154,Hz,              -72.07, dBm,
           106763320,Hz,              -59.23, dBm,
           112096486,Hz,              -51.31, dBm,
           117429652,Hz,              -48.33, dBm,
           122762818,Hz,              -46.40, dBm,
           128095984,Hz,              -46.62, dBm,
           133429150,Hz,              -51.89, dBm,
           138762316,Hz,              -55.14, dBm,
           144095482,Hz,              -55.23, dBm,
           149428648,Hz,              -53.48, dBm,
           154761814,Hz,              -51.38, dBm,
           160094980,Hz,              -49.77, dBm,
           165428146,Hz,              -47.33, dBm,
           170761312,Hz,              -46.42, dBm,
           176094478,Hz,              -47.51, dBm,
           181427644,Hz,              -46.90, dBm,
           186760810,Hz,              -45.01, dBm,
           192093976,Hz,              -44.70, dBm,
           197427142,Hz,              -46.37, dBm,
           202760308,Hz,              -47.43, dBm,
           208093474,Hz,              -49.17, dBm,
           213426640,Hz,              -50.52, dBm,
           218759806,Hz,              -51.50, dBm,
           224092972,Hz,              -49.83, dBm,
           229426138,Hz,              -46.14, dBm,
           234759304,Hz,              -44.33, dBm,
           240092470,Hz,              -50.94, dBm,
           245425636,Hz,              -55.26, dBm,
           250758802,Hz,              -58.83, dBm,
           256091968,Hz,              -59.64, dBm,
           261425134,Hz,              -57.04, dBm,
           266758300,Hz,              -53.69, dBm,
           272091466,Hz,              -52.20, dBm,
           277424632,Hz,              -50.54, dBm,
           282757798,Hz,              -48.93, dBm,
           288090964,Hz,              -48.58, dBm,
           293424130,Hz,              -48.33, dBm,
           298757296,Hz,              -48.72, dBm,
           304090462,Hz,              -50.07, dBm,
           309423628,Hz,              -51.61, dBm,
           314756794,Hz,              -50.18, dBm,
           320089960,Hz,              -48.75, dBm,
           325423126,Hz,              -49.29, dBm,
           330756292,Hz,              -51.02, dBm,
           336089458,Hz,              -52.52, dBm,
           341422624,Hz,              -53.95, dBm,
           346755790,Hz,              -56.74, dBm,
           352088956,Hz,              -57.20, dBm,
           357422122,Hz,              -56.92, dBm,
           362755288,Hz,              -58.04, dBm,
           368088454,Hz,              -60.60, dBm,
           373421620,Hz,              -62.30, dBm,
           378754786,Hz,              -65.76, dBm,
           384087952,Hz,              -68.55, dBm,
           389421118,Hz,              -62.92, dBm,
           394754284,Hz,              -54.90, dBm,
           400087450,Hz,              -51.20, dBm,
           405420616,Hz,              -48.71, dBm,
           410753782,Hz,              -46.10, dBm,
           416086948,Hz,              -43.98, dBm,
           421420114,Hz,              -44.15, dBm,
           426753280,Hz,              -44.46, dBm,
           432086446,Hz,              -43.23, dBm,
           437419612,Hz,              -43.38, dBm,
           442752778,Hz,              -43.54, dBm,
           448085944,Hz,              -42.61, dBm,
           453419110,Hz,              -41.53, dBm,
           458752276,Hz,              -41.26, dBm,
           464085442,Hz,              -42.17, dBm,
           469418608,Hz,              -41.57, dBm,
           474751774,Hz,              -40.88, dBm,
           480084940,Hz,              -41.82, dBm,
           485418106,Hz,              -42.42, dBm,
           490751272,Hz,              -43.24, dBm,
           496084438,Hz,              -46.22, dBm,
           501417604,Hz,              -48.40, dBm,
           506750770,Hz,              -46.14, dBm,
           512083936,Hz,              -47.46, dBm,
           517417102,Hz,              -50.69, dBm,
           522750268,Hz,              -49.81, dBm,
           528083434,Hz,              -46.88, dBm,
           533416600,Hz,              -46.38, dBm,
           538749766,Hz,              -47.15, dBm,
           544082932,Hz,              -45.69, dBm,
           549416098,Hz,              -43.38, dBm,
           554749264,Hz,              -44.86, dBm,
           560082430,Hz,              -44.45, dBm,
           565415596,Hz,              -42.38, dBm,
           570748762,Hz,              -40.19, dBm,
           576081928,Hz,              -38.93, dBm,
           581415094,Hz,              -37.65, dBm,
           586748260,Hz,              -36.28, dBm,
           592081426,Hz,              -36.07, dBm,
           597414592,Hz,              -35.74, dBm,
           602747758,Hz,              -34.33, dBm,
           608080924,Hz,              -34.01, dBm,
           613414090,Hz,              -35.03, dBm,
           618747256,Hz,              -35.36, dBm,
           624080422,Hz,              -35.25, dBm,
           629413588,Hz,              -35.14, dBm,
           634746754,Hz,              -35.30, dBm,
           640079920,Hz,              -35.09, dBm,
           645413086,Hz,              -35.06, dBm,
           650746252,Hz,              -35.78, dBm,
           656079418,Hz,              -36.03, dBm,
           661412584,Hz,              -36.95, dBm,
           666745750,Hz,              -38.19, dBm,
           672078916,Hz,              -38.72, dBm,
           677412082,Hz,              -39.15, dBm,
           682745248,Hz,              -40.45, dBm,
           688078414,Hz,              -41.69, dBm,
           693411580,Hz,              -41.52, dBm,
           698744746,Hz,              -40.81, dBm,
           704077912,Hz,              -41.83, dBm,
           709411078,Hz,              -43.22, dBm,
           714744244,Hz,              -42.31, dBm,
           720077410,Hz,              -39.12, dBm,
           725410576,Hz,              -36.09, dBm,
           730743742,Hz,              -33.71, dBm,
           736076908,Hz,              -32.20, dBm,
           741410074,Hz,              -31.49, dBm,
           746743240,Hz,              -30.15, dBm,
           752076406,Hz,              -29.50, dBm,
           757409572,Hz,              -29.67, dBm,
           762742738,Hz,              -29.85, dBm,
           768075904,Hz,              -30.12, dBm,
           773409070,Hz,              -31.33, dBm,
           778742236,Hz,              -34.12, dBm,
           784075402,Hz,              -37.84, dBm,
           789408568,Hz,              -39.76, dBm,
           794741734,Hz,              -42.11, dBm,
           800074900,Hz,              -44.61, dBm,
           805408066,Hz,              -47.62, dBm,
           810741232,Hz,              -46.99, dBm,
           816074398,Hz,              -45.73, dBm,
           821407564,Hz,              -42.40, dBm,
           826740730,Hz,              -38.90, dBm,
           832073896,Hz,              -38.17, dBm,
           837407062,Hz,              -35.52, dBm,
           842740228,Hz,              -34.33, dBm,
           848073394,Hz,              -32.99, dBm,
           853406560,Hz,              -31.90, dBm,
           858739726,Hz,              -31.06, dBm,
           864072892,Hz,              -31.57, dBm,
           869406058,Hz,              -31.54, dBm,
           874739224,Hz,              -30.92, dBm,
           880072390,Hz,              -30.80, dBm,
           885405556,Hz,              -30.49, dBm,
           890738722,Hz,              -30.11, dBm,
           896071888,Hz,              -29.82, dBm,
           901405054,Hz,              -30.11, dBm,
           906738220,Hz,              -30.48, dBm,
           912071386,Hz,              -30.07, dBm,
           917404552,Hz,              -29.48, dBm,
           922737718,Hz,              -29.28, dBm,
           928070884,Hz,              -28.32, dBm,
           933404050,Hz,              -27.38, dBm,
           938737216,Hz,              -26.83, dBm,
           944070382,Hz,              -26.35, dBm,
           949403548,Hz,              -26.03, dBm,
           954736714,Hz,              -25.90, dBm,
           960069880,Hz,              -25.89, dBm,
           965403046,Hz,              -25.92, dBm,
           970736212,Hz,              -26.56, dBm,
           976069378,Hz,              -26.73, dBm,
           981402544,Hz,              -27.54, dBm,
           986735710,Hz,              -28.22, dBm,
           992068876,Hz,              -28.98, dBm,
           997402042,Hz,              -30.19, dBm,
          1002735208,Hz,              -31.40, dBm,
          1008068374,Hz,              -32.56, dBm,
          1013401540,Hz,              -33.98, dBm,
          1018734706,Hz,              -35.79, dBm,
          1024067872,Hz,              -37.97, dBm,
          1029401038,Hz,              -40.68, dBm,
          1034734204,Hz,              -43.40, dBm,
          1040067370,Hz,              -45.77, dBm,
          1045400536,Hz,              -48.08, dBm,
          1050733702,Hz,              -47.39, dBm,
          1056066868,Hz,              -45.85, dBm,
          1061400034,Hz,              -43.98, dBm,
          1066733200,Hz,              -41.83, dBm,
          1072066366,Hz,              -40.86, dBm,
          1077399532,Hz,              -38.99, dBm,
          1082732698,Hz,              -37.58, dBm,
          1088065864,Hz,              -35.78, dBm,
          1093399030,Hz,              -35.91, dBm,
          1098732196,Hz,              -36.67, dBm,
          1104065362,Hz,              -36.53, dBm,
          1109398528,Hz,              -36.24, dBm,
          1114731694,Hz,              -35.93, dBm,
          1120064860,Hz,              -34.71, dBm,
          1125398026,Hz,              -33.21, dBm,
          1130731192,Hz,              -32.19, dBm,
          1136064358,Hz,              -32.16, dBm,
          1141397524,Hz,              -31.39, dBm,
          1146730690,Hz,              -30.75, dBm,
          1152063856,Hz,              -31.35, dBm,
          1157397022,Hz,              -31.75, dBm,
          1162730188,Hz,              -31.70, dBm,
          1168063354,Hz,              -31.68, dBm,
          1173396520,Hz,              -30.97, dBm,
          1178729686,Hz,              -30.65, dBm,
          1184062852,Hz,              -30.39, dBm,
          1189396018,Hz,              -30.72, dBm,
          1194729184,Hz,              -30.91, dBm,
          1200062350,Hz,              -30.63, dBm,
          1205395516,Hz,              -31.51, dBm,
          1210728682,Hz,              -32.22, dBm,
          1216061848,Hz,              -32.71, dBm,
          1221395014,Hz,              -33.54, dBm,
          1226728180,Hz,              -35.73, dBm,
