Trace1,
Freq,,Amp,,
              100000,Hz,              -11.74, dBm,
             5433166,Hz,              -15.54, dBm,
            10766332,Hz,              -18.20, dBm,
            16099498,Hz,              -18.69, dBm,
            21432664,Hz,              -19.24, dBm,
            26765830,Hz,              -19.77, dBm,
            32098996,Hz,              -20.26, dBm,
            37432162,Hz,              -20.65, dBm,
            42765328,Hz,              -21.04, dBm,
            48098494,Hz,              -21.31, dBm,
            53431660,Hz,              -21.47, dBm,
            58764826,Hz,              -21.35, dBm,
            64097992,Hz,              -21.10, dBm,
            69431158,Hz,              -20.74, dBm,
            74764324,Hz,              -20.37, dBm,
            80097490,Hz,              -20.07, dBm,
            85430656,Hz,              -19.98, dBm,
            90763822,Hz,              -19.98, dBm,
            96096988,Hz,              -20.20, dBm,
           101430154,Hz,              -20.82, dBm,
           106763320,Hz,              -21.82, dBm,
           112096486,Hz,              -23.25, dBm,
           117429652,Hz,              -25.08, dBm,
           122762818,Hz,              -27.08, dBm,
           128095984,Hz,              -29.32, dBm,
           133429150,Hz,              -31.92, dBm,
           138762316,Hz,              -35.71, dBm,
           144095482,Hz,              -37.84, dBm,
           149428648,Hz,              -43.41, dBm,
           154761814,Hz,              -35.26, dBm,
           160094980,Hz,              -30.10, dBm,
           165428146,Hz,              -27.00, dBm,
           170761312,Hz,              -25.19, dBm,
           176094478,Hz,              -24.30, dBm,
           181427644,Hz,              -23.90, dBm,
           186760810,Hz,              -23.74, dBm,
           192093976,Hz,              -23.66, dBm,
           197427142,Hz,              -23.56, dBm,
           202760308,Hz,              -23.40, dBm,
           208093474,Hz,              -23.25, dBm,
           213426640,Hz,              -23.18, dBm,
           218759806,Hz,              -22.93, dBm,
           224092972,Hz,              -22.32, dBm,
           229426138,Hz,              -21.91, dBm,
           234759304,Hz,              -21.53, dBm,
           240092470,Hz,              -21.28, dBm,
           245425636,Hz,              -21.05, dBm,
           250758802,Hz,              -20.86, dBm,
           256091968,Hz,              -20.65, dBm,
           261425134,Hz,              -20.51, dBm,
           266758300,Hz,              -20.37, dBm,
           272091466,Hz,              -20.28, dBm,
           277424632,Hz,              -20.22, dBm,
           282757798,Hz,              -20.25, dBm,
           288090964,Hz,              -20.41, dBm,
           293424130,Hz,              -20.61, dBm,
           298757296,Hz,              -20.87, dBm,
           304090462,Hz,              -21.19, dBm,
           309423628,Hz,              -21.50, dBm,
           314756794,Hz,              -21.74, dBm,
           320089960,Hz,              -21.91, dBm,
           325423126,Hz,              -22.06, dBm,
           330756292,Hz,              -22.00, dBm,
           336089458,Hz,              -21.76, dBm,
           341422624,Hz,              -21.44, dBm,
           346755790,Hz,              -21.07, dBm,
           352088956,Hz,              -20.75, dBm,
           357422122,Hz,              -20.62, dBm,
           362755288,Hz,              -20.65, dBm,
           368088454,Hz,              -20.79, dBm,
           373421620,Hz,              -21.30, dBm,
           378754786,Hz,              -22.14, dBm,
           384087952,Hz,              -23.38, dBm,
           389421118,Hz,              -24.77, dBm,
           394754284,Hz,              -26.48, dBm,
           400087450,Hz,              -28.36, dBm,
           405420616,Hz,              -30.58, dBm,
           410753782,Hz,              -33.57, dBm,
           416086948,Hz,              -38.58, dBm,
           421420114,Hz,              -34.52, dBm,
           426753280,Hz,              -29.77, dBm,
           432086446,Hz,              -26.87, dBm,
           437419612,Hz,              -25.14, dBm,
           442752778,Hz,              -23.92, dBm,
           448085944,Hz,              -22.95, dBm,
           453419110,Hz,              -22.18, dBm,
           458752276,Hz,              -21.65, dBm,
           464085442,Hz,              -21.32, dBm,
           469418608,Hz,              -21.23, dBm,
           474751774,Hz,              -21.26, dBm,
           480084940,Hz,              -21.40, dBm,
           485418106,Hz,              -21.68, dBm,
           490751272,Hz,              -22.00, dBm,
           496084438,Hz,              -22.38, dBm,
           501417604,Hz,              -22.77, dBm,
           506750770,Hz,              -23.03, dBm,
           512083936,Hz,              -23.18, dBm,
           517417102,Hz,              -23.25, dBm,
           522750268,Hz,              -23.29, dBm,
           528083434,Hz,              -23.34, dBm,
           533416600,Hz,              -23.54, dBm,
           538749766,Hz,              -23.94, dBm,
           544082932,Hz,              -24.53, dBm,
           549416098,Hz,              -25.16, dBm,
           554749264,Hz,              -25.60, dBm,
           560082430,Hz,              -25.88, dBm,
           565415596,Hz,              -26.02, dBm,
           570748762,Hz,              -26.18, dBm,
           576081928,Hz,              -26.46, dBm,
           581415094,Hz,              -26.82, dBm,
           586748260,Hz,              -27.07, dBm,
           592081426,Hz,              -27.29, dBm,
           597414592,Hz,              -27.27, dBm,
           602747758,Hz,              -27.13, dBm,
           608080924,Hz,              -26.86, dBm,
           613414090,Hz,              -26.42, dBm,
           618747256,Hz,              -25.83, dBm,
           624080422,Hz,              -25.07, dBm,
           629413588,Hz,              -24.21, dBm,
           634746754,Hz,              -23.36, dBm,
           640079920,Hz,              -22.59, dBm,
           645413086,Hz,              -22.01, dBm,
           650746252,Hz,              -21.59, dBm,
           656079418,Hz,              -21.45, dBm,
           661412584,Hz,              -21.46, dBm,
           666745750,Hz,              -21.60, dBm,
           672078916,Hz,              -21.88, dBm,
           677412082,Hz,              -22.26, dBm,
           682745248,Hz,              -22.61, dBm,
           688078414,Hz,              -22.97, dBm,
           693411580,Hz,              -23.24, dBm,
           698744746,Hz,              -23.50, dBm,
           704077912,Hz,              -23.63, dBm,
           709411078,Hz,              -23.62, dBm,
           714744244,Hz,              -23.57, dBm,
           720077410,Hz,              -23.44, dBm,
           725410576,Hz,              -23.38, dBm,
           730743742,Hz,              -23.35, dBm,
           736076908,Hz,              -23.37, dBm,
           741410074,Hz,              -23.48, dBm,
           746743240,Hz,              -23.72, dBm,
           752076406,Hz,              -24.12, dBm,
           757409572,Hz,              -24.71, dBm,
           762742738,Hz,              -25.37, dBm,
           768075904,Hz,              -26.27, dBm,
           773409070,Hz,              -27.26, dBm,
           778742236,Hz,              -27.86, dBm,
           784075402,Hz,              -28.13, dBm,
           789408568,Hz,              -28.26, dBm,
           794741734,Hz,              -27.99, dBm,
           800074900,Hz,              -27.57, dBm,
           805408066,Hz,              -27.15, dBm,
           810741232,Hz,              -26.60, dBm,
           816074398,Hz,              -26.00, dBm,
           821407564,Hz,              -25.50, dBm,
           826740730,Hz,              -24.96, dBm,
           832073896,Hz,              -24.49, dBm,
           837407062,Hz,              -24.28, dBm,
           842740228,Hz,              -24.16, dBm,
           848073394,Hz,              -24.18, dBm,
           853406560,Hz,              -24.33, dBm,
