Trace1,
Freq,,Amp,,
              100000,Hz,                2.34, dBm,
             5433166,Hz,                0.42, dBm,
            10766332,Hz,                1.80, dBm,
            16099498,Hz,                2.04, dBm,
            21432664,Hz,                2.24, dBm,
            26765830,Hz,                2.43, dBm,
            32098996,Hz,                2.59, dBm,
            37432162,Hz,                2.66, dBm,
            42765328,Hz,                2.44, dBm,
            48098494,Hz,                2.07, dBm,
            53431660,Hz,                1.60, dBm,
            58764826,Hz,                1.20, dBm,
            64097992,Hz,                0.84, dBm,
            69431158,Hz,                0.54, dBm,
            74764324,Hz,                0.33, dBm,
            80097490,Hz,                0.20, dBm,
            85430656,Hz,                0.22, dBm,
            90763822,Hz,                0.23, dBm,
            96096988,Hz,                0.24, dBm,
           101430154,Hz,                0.18, dBm,
           106763320,Hz,               -0.24, dBm,
           112096486,Hz,               -0.89, dBm,
           117429652,Hz,               -1.91, dBm,
           122762818,Hz,               -3.35, dBm,
           128095984,Hz,               -4.76, dBm,
           133429150,Hz,               -6.07, dBm,
           138762316,Hz,               -8.25, dBm,
           144095482,Hz,              -10.98, dBm,
           149428648,Hz,              -14.85, dBm,
           154761814,Hz,              -19.56, dBm,
           160094980,Hz,              -12.12, dBm,
           165428146,Hz,               -8.21, dBm,
           170761312,Hz,               -5.97, dBm,
           176094478,Hz,               -4.80, dBm,
           181427644,Hz,               -4.21, dBm,
           186760810,Hz,               -3.80, dBm,
           192093976,Hz,               -3.22, dBm,
           197427142,Hz,               -2.54, dBm,
           202760308,Hz,               -1.79, dBm,
           208093474,Hz,               -0.98, dBm,
           213426640,Hz,               -0.25, dBm,
           218759806,Hz,                0.35, dBm,
           224092972,Hz,                0.98, dBm,
           229426138,Hz,                1.52, dBm,
           234759304,Hz,                1.74, dBm,
           240092470,Hz,                1.75, dBm,
           245425636,Hz,                1.52, dBm,
           250758802,Hz,                1.28, dBm,
           256091968,Hz,                0.99, dBm,
           261425134,Hz,                0.82, dBm,
           266758300,Hz,                0.73, dBm,
           272091466,Hz,                0.78, dBm,
           277424632,Hz,                0.84, dBm,
           282757798,Hz,                1.05, dBm,
           288090964,Hz,                1.35, dBm,
           293424130,Hz,                1.65, dBm,
           298757296,Hz,                1.93, dBm,
           304090462,Hz,                2.17, dBm,
           309423628,Hz,                2.28, dBm,
           314756794,Hz,                2.27, dBm,
           320089960,Hz,                2.14, dBm,
           325423126,Hz,                1.79, dBm,
           330756292,Hz,                1.48, dBm,
           336089458,Hz,                1.21, dBm,
           341422624,Hz,                1.01, dBm,
           346755790,Hz,                0.91, dBm,
           352088956,Hz,                0.82, dBm,
           357422122,Hz,                0.87, dBm,
           362755288,Hz,                0.89, dBm,
           368088454,Hz,                0.91, dBm,
           373421620,Hz,                0.93, dBm,
           378754786,Hz,                0.82, dBm,
           384087952,Hz,                0.71, dBm,
           389421118,Hz,                0.45, dBm,
           394754284,Hz,                0.12, dBm,
           400087450,Hz,               -0.25, dBm,
           405420616,Hz,               -0.67, dBm,
           410753782,Hz,               -1.27, dBm,
           416086948,Hz,               -1.98, dBm,
           421420114,Hz,               -2.66, dBm,
           426753280,Hz,               -3.39, dBm,
           432086446,Hz,               -4.24, dBm,
           437419612,Hz,               -5.41, dBm,
           442752778,Hz,               -6.99, dBm,
           448085944,Hz,               -9.10, dBm,
           453419110,Hz,              -12.20, dBm,
           458752276,Hz,              -15.83, dBm,
           464085442,Hz,              -13.17, dBm,
           469418608,Hz,               -9.91, dBm,
           474751774,Hz,               -7.21, dBm,
           480084940,Hz,               -4.95, dBm,
           485418106,Hz,               -3.05, dBm,
           490751272,Hz,               -1.59, dBm,
           496084438,Hz,               -0.52, dBm,
           501417604,Hz,                0.03, dBm,
           506750770,Hz,                0.10, dBm,
           512083936,Hz,                0.00, dBm,
           517417102,Hz,               -0.24, dBm,
           522750268,Hz,               -0.42, dBm,
           528083434,Hz,               -0.45, dBm,
           533416600,Hz,               -0.37, dBm,
           538749766,Hz,               -0.17, dBm,
           544082932,Hz,                0.23, dBm,
           549416098,Hz,                0.60, dBm,
           554749264,Hz,                0.89, dBm,
           560082430,Hz,                1.19, dBm,
           565415596,Hz,                1.61, dBm,
           570748762,Hz,                1.94, dBm,
           576081928,Hz,                2.10, dBm,
           581415094,Hz,                2.16, dBm,
           586748260,Hz,                2.08, dBm,
           592081426,Hz,                1.89, dBm,
           597414592,Hz,                1.56, dBm,
           602747758,Hz,                1.18, dBm,
           608080924,Hz,                0.91, dBm,
           613414090,Hz,                0.71, dBm,
           618747256,Hz,                0.51, dBm,
           624080422,Hz,                0.41, dBm,
           629413588,Hz,                0.31, dBm,
           634746754,Hz,                0.27, dBm,
           640079920,Hz,                0.23, dBm,
           645413086,Hz,                0.15, dBm,
           650746252,Hz,               -0.09, dBm,
           656079418,Hz,               -0.41, dBm,
           661412584,Hz,               -0.77, dBm,
           666745750,Hz,               -1.13, dBm,
           672078916,Hz,               -1.56, dBm,
           677412082,Hz,               -2.13, dBm,
           682745248,Hz,               -2.75, dBm,
           688078414,Hz,               -3.50, dBm,
           693411580,Hz,               -4.52, dBm,
           698744746,Hz,               -5.36, dBm,
           704077912,Hz,               -5.95, dBm,
           709411078,Hz,               -5.67, dBm,
           714744244,Hz,               -5.20, dBm,
           720077410,Hz,               -4.50, dBm,
           725410576,Hz,               -3.67, dBm,
           730743742,Hz,               -2.77, dBm,
           736076908,Hz,               -1.78, dBm,
           741410074,Hz,               -0.91, dBm,
           746743240,Hz,               -0.19, dBm,
           752076406,Hz,                0.34, dBm,
           757409572,Hz,                0.71, dBm,
           762742738,Hz,                0.96, dBm,
           768075904,Hz,                1.10, dBm,
           773409070,Hz,                1.07, dBm,
           778742236,Hz,                0.90, dBm,
           784075402,Hz,                0.57, dBm,
           789408568,Hz,                0.16, dBm,
           794741734,Hz,               -0.24, dBm,
           800074900,Hz,               -0.70, dBm,
           805408066,Hz,               -1.05, dBm,
           810741232,Hz,               -1.23, dBm,
           816074398,Hz,               -1.25, dBm,
           821407564,Hz,               -1.15, dBm,
           826740730,Hz,               -1.03, dBm,
           832073896,Hz,               -0.93, dBm,
           837407062,Hz,               -0.81, dBm,
           842740228,Hz,               -0.75, dBm,
           848073394,Hz,               -0.72, dBm,
           853406560,Hz,               -0.87, dBm,
           858739726,Hz,               -1.01, dBm,
           864072892,Hz,               -1.21, dBm,
           869406058,Hz,               -1.64, dBm,
           874739224,Hz,               -2.23, dBm,
           880072390,Hz,               -2.90, dBm,
           885405556,Hz,               -3.51, dBm,
           890738722,Hz,               -4.00, dBm,
           896071888,Hz,               -4.25, dBm,
           901405054,Hz,               -3.97, dBm,
           906738220,Hz,               -3.36, dBm,
           912071386,Hz,               -2.62, dBm,
           917404552,Hz,               -1.88, dBm,
           922737718,Hz,               -1.18, dBm,
           928070884,Hz,               -0.54, dBm,
           933404050,Hz,                0.03, dBm,
           938737216,Hz,                0.43, dBm,
           944070382,Hz,                0.60, dBm,
