Trace1,
Freq,,Amp,,
              100000,Hz,               -2.61, dBm,
             5433166,Hz,                0.65, dBm,
            10766332,Hz,                0.60, dBm,
            16099498,Hz,                1.36, dBm,
            21432664,Hz,                0.02, dBm,
            26765830,Hz,               -1.90, dBm,
            32098996,Hz,               -2.60, dBm,
            37432162,Hz,               -1.26, dBm,
            42765328,Hz,                0.63, dBm,
            48098494,Hz,                0.92, dBm,
            53431660,Hz,                0.21, dBm,
            58764826,Hz,               -1.14, dBm,
            64097992,Hz,               -2.58, dBm,
            69431158,Hz,               -1.12, dBm,
            74764324,Hz,                0.51, dBm,
            80097490,Hz,                0.76, dBm,
            85430656,Hz,                0.26, dBm,
            90763822,Hz,               -1.20, dBm,
            96096988,Hz,               -2.62, dBm,
           101430154,Hz,               -1.12, dBm,
           106763320,Hz,                0.29, dBm,
           112096486,Hz,                0.40, dBm,
           117429652,Hz,               -0.06, dBm,
           122762818,Hz,               -1.62, dBm,
           128095984,Hz,               -2.76, dBm,
           133429150,Hz,               -1.19, dBm,
           138762316,Hz,                0.12, dBm,
           144095482,Hz,                0.07, dBm,
           149428648,Hz,               -0.55, dBm,
           154761814,Hz,               -2.18, dBm,
           160094980,Hz,               -2.93, dBm,
           165428146,Hz,               -1.35, dBm,
           170761312,Hz,               -0.33, dBm,
           176094478,Hz,               -0.41, dBm,
           181427644,Hz,               -1.36, dBm,
           186760810,Hz,               -3.26, dBm,
           192093976,Hz,               -3.11, dBm,
           197427142,Hz,               -1.38, dBm,
           202760308,Hz,               -0.48, dBm,
           208093474,Hz,               -0.56, dBm,
           213426640,Hz,               -1.79, dBm,
           218759806,Hz,               -3.69, dBm,
           224092972,Hz,               -3.26, dBm,
           229426138,Hz,               -1.40, dBm,
           234759304,Hz,               -0.30, dBm,
           240092470,Hz,               -0.36, dBm,
           245425636,Hz,               -1.47, dBm,
           250758802,Hz,               -3.57, dBm,
           256091968,Hz,               -2.94, dBm,
           261425134,Hz,               -0.82, dBm,
           266758300,Hz,                0.06, dBm,
           272091466,Hz,               -0.02, dBm,
           277424632,Hz,               -1.47, dBm,
           282757798,Hz,               -3.85, dBm,
           288090964,Hz,               -3.81, dBm,
           293424130,Hz,               -1.69, dBm,
           298757296,Hz,               -0.58, dBm,
           304090462,Hz,               -0.67, dBm,
           309423628,Hz,               -1.75, dBm,
           314756794,Hz,               -3.66, dBm,
           320089960,Hz,               -3.97, dBm,
           325423126,Hz,               -2.34, dBm,
           330756292,Hz,               -1.36, dBm,
           336089458,Hz,               -1.41, dBm,
           341422624,Hz,               -2.24, dBm,
           346755790,Hz,               -3.81, dBm,
           352088956,Hz,               -3.60, dBm,
           357422122,Hz,               -2.44, dBm,
           362755288,Hz,               -1.97, dBm,
           368088454,Hz,               -2.04, dBm,
           373421620,Hz,               -2.96, dBm,
           378754786,Hz,               -4.16, dBm,
           384087952,Hz,               -2.93, dBm,
           389421118,Hz,               -1.69, dBm,
           394754284,Hz,               -1.40, dBm,
           400087450,Hz,               -1.61, dBm,
           405420616,Hz,               -3.25, dBm,
